CodeMembre,Nom,Prenom,Rue,Ville,CodePostal,DateNaissance,Mail,Telephone,CompteTemps,habitantParc,nom_de_commerce,solde_ecu
234,Cramer,Mary,6696 Adria Drive,La Mesa,49452,1958-09-20,NULL,408-555-5009,0,0,NULL,0
235,Fike,Linda,1102 Ravenwood,W. Linn,29617,1940-11-12,NULL,173-555-4445,0,0,NULL,0
236,Adair,Sam,7469 Paraiso Ct.,Oregon City,34247,1950-11-15,NULL,116-555-2281,0,0,NULL,0
237,Kolosso,Jerry,2129 Acacia Drive,Royal Oak,53281,1961-06-15,NULL,255-555-6263,0,0,NULL,0
238,Carpenter,Todd,8751 Norse Drive,Milwaukie,24073,1974-10-17,NULL,220-555-2727,0,0,NULL,0
239,Watkins,Lisa,3665 Oak Creek Ct.,Concord,92694,1996-07-08,NULL,932-555-8420,0,0,NULL,0
240,Barrera,Kevin,3197 Thornhill Place,Glendale,45222,1980-09-10,NULL,259-555-7170,0,0,NULL,0
241,Price,Maria,8364 Encinal Place,San Andres,95578,1983-10-23,NULL,332-555-6148,0,0,NULL,0
242,Rosemont,Flossie,8150 Las Trampas,San Andres,97693,1975-02-02,NULL,582-555-3527,0,0,NULL,0
243,McMenama,Betty,6228 Meadowbrook Dr.,Burnaby,15628,1938-04-22,NULL,678-555-1134,0,0,NULL,0
244,Lyons,Max,6268 Breck Court,Merida,82904,1965-07-24,NULL,951-555-6141,0,0,NULL,0
245,Sandy Kurtz,Christine,7256 St. Paul Circle,Vancouver,39293,1973-07-06,NULL,409-555-6034,0,0,NULL,0
246,Santry,Rita,207 Barquentine Court,Lincoln Acres,72730,1944-08-18,NULL,705-555-9670,0,0,NULL,0
247,Quigle,Catherine,8791 La Cadena,Tlaxiaco,94279,1977-12-02,NULL,186-555-8191,0,0,NULL,0
248,Christensen,Patricia,1996 Glenhaven Ave South,Tixapan,93879,1976-06-03,NULL,982-555-8770,0,0,NULL,0
249,Mercurio,Anne,3492 Broadway Street,Richmond,81590,1931-08-20,NULL,837-555-2837,0,0,NULL,0
250,McGrath,Louis,9605 Pheasant Circle,Lake Oswego,47352,1939-03-25,NULL,518-555-7387,0,0,NULL,0
251,Wright,Rachael,1356 Grove Way,La Mesa,12255,1995-05-22,NULL,283-555-6823,0,0,NULL,0
252,Skuce,Richard,7723 Firestone Drive,Chula Vista,32147,1983-06-03,NULL,226-555-4659,0,0,NULL,0
253,Coleman,George,2383 Pepper Drive,Daly City,51181,1944-06-16,NULL,914-555-2723,0,0,NULL,0
254,Barnes,Lois,9005 Eagle Ct.,Metchosin,21973,1931-10-26,NULL,879-555-8187,0,0,NULL,0
255,Camille,Jacky,3919 El Pintado Road,Torrance,71696,1985-03-15,NULL,691-555-4880,0,0,NULL,0
256,Allenbach,Michelle,3451 Meier Road,Haney,43122,1931-01-15,NULL,918-555-3630,0,0,NULL,0
257,Smith,Franklin,1275 West Street,National City,93479,1978-02-08,NULL,991-555-2609,0,0,NULL,0
258,Minker,John,1061 Buskrik Avenue,Coronado,95593,1932-01-12,NULL,341-555-8987,0,0,NULL,0
259,Jimenez,Sarah,6482 Colt Ct.,Cliffside,11498,1997-11-02,NULL,437-555-6594,0,0,NULL,0
260,Malaby,Darwin,9178 Sand Pointe Lane,W. Linn,78774,1986-11-02,NULL,710-555-2601,0,0,NULL,0
261,Caldwell,Pamela,8756 Nottingham Pl.,Spring Valley,61454,1968-10-19,NULL,168-555-2494,0,0,NULL,0
262,Tinder,Roger,1707 Summerfield Drive,Westminster,94892,1959-04-16,NULL,154-555-6705,0,0,NULL,0
263,Kropff,Joseph,2948 Dayton Court,Guadalajara,17442,1966-08-09,NULL,296-555-1569,0,0,NULL,0
264,Worsham,Mimi,6152 Buckingham Dr.,Sedro Woolley,17042,1939-02-18,NULL,192-555-2147,0,0,NULL,0
265,Bernal,Ruth,7647 Valencia Place,Lake Oswego,4753,1996-11-05,NULL,596-555-8297,0,0,NULL,0
266,Zimmerman,Yolanda,1107 La Corte Bonita,Cliffside,69514,1966-02-08,NULL,276-555-3847,0,0,NULL,0
267,Evans,Sandra,5511 Cape Cod Way,Altadena,23387,1984-11-02,NULL,942-555-3283,0,0,NULL,0
268,Bowman,Virginia,1880 Birchwood,San Gabriel,28017,1988-04-27,NULL,884-555-1119,0,0,NULL,0
269,Coleman,Mary,3883 Kirkwood Dr,Novato,47051,1993-04-21,NULL,673-555-8183,0,0,NULL,0
270,Chrisulis,Kevin,3162 Asilomaar Dr,San Diego,17843,2000-01-17,NULL,638-555-4647,0,0,NULL,0
271,Whitcomb,Lee,8075 Shangri-la Rd.,Ladner,30396,1958-05-14,NULL,449-555-1340,0,0,NULL,0
272,Turcios,Brian,4951 G Street,Hidalgo,65284,1936-10-11,NULL,676-555-9090,0,0,NULL,0
273,Confetti,Jennifer,2775 Robinson Ave.,Long Beach,89348,1945-08-02,NULL,750-555-8069,0,0,NULL,0
274,Takemura,Geneva,2561 Palm St.,Albany,91463,1931-03-03,NULL,290-555-7190,0,0,NULL,0
275,Campbell,Lynn,639 La Corte Bonita,Torrance,89834,1970-01-02,NULL,386-555-4797,0,0,NULL,0
276,Smith,Nina,679 Minert Rd.,Ballard,20735,1991-09-25,NULL,659-555-9804,0,0,NULL,0
277,Vuong,Darrell,1666 Edward Avenue,Bellingham,34155,1979-05-15,NULL,117-555-9697,0,0,NULL,0
278,Abbott,Eric,1961 Marfargoa Drive,Edmonds,10561,1944-09-21,NULL,652-555-7990,0,0,NULL,0
279,Liff,Doris,3202 Jalisco,Cliffside,58402,1982-10-10,NULL,133-555-6511,0,0,NULL,0
280,Steinberg,John,6406 Marlesta Rd.,Lebanon,31710,1988-11-17,NULL,690-555-3433,0,0,NULL,0
281,Megel,Jerry,7901 Moccasin Ct.,Bellflower,45713,1949-08-12,NULL,194-555-9583,0,0,NULL,0
282,Styles,John,4016 Boyd,Spring Valley,84181,1951-08-12,NULL,113-555-8790,0,0,NULL,0
283,Head,Shirley,5765 Mellowood St.,Novato,38054,1931-02-03,NULL,540-555-4568,0,0,NULL,0
284,Story,James,2134 Royal Links Ct,San Carlos,68977,1967-03-26,NULL,482-555-2404,0,0,NULL,0
285,Boone,Jean,6793 Bonifacio St.,Woodland Hills,88011,1933-09-17,NULL,271-555-9468,0,0,NULL,0
286,Mccoy,Ralph,3416 Ravenwood Drive,Camacho,58803,1984-06-22,NULL,587-555-2850,0,0,NULL,0
287,Tuck,Anne,8329 La Vuelta,Arcadia,43999,1975-06-15,NULL,638-555-3200,0,0,NULL,0
288,Sincich,Joy,7861 Yosemite Dr.,Downey,79952,1996-12-21,NULL,626-555-7293,0,0,NULL,0
289,Jameson,Bertha,3029 Heather Leaf Ln.,Los Angeles,31309,1968-06-09,NULL,699-555-6272,0,0,NULL,0
290,Sanchez,Charles,2815 La Vuelta,Everett,33424,1986-09-07,NULL,949-555-3650,0,0,NULL,0
291,Parks,Wanda,5581 Stanford Street,N. Vancouver,49943,1987-03-03,NULL,145-555-1257,0,0,NULL,0
292,Vij,Nathan,8277 Pinole Valley Rd.,Daly City,18219,1982-10-08,NULL,657-555-9922,0,0,NULL,0
293,Zugschwert,Corinne,6608 Calle Verde Dr.,Walla Walla,98284,1958-03-20,NULL,776-555-6157,0,0,NULL,0
294,Adams,Michelle,9558 Orchard View Ave.,Imperial Beach,32723,1955-04-23,NULL,411-555-4450,0,0,NULL,0
295,Steen,Donahue,8144 Ryan Court,Richmond,54272,1971-05-17,NULL,791-555-2972,0,0,NULL,0
296,Baker,John,1349 Palm Ave.,Los Angeles,53872,1939-03-21,NULL,449-555-8893,0,0,NULL,0
297,Pearl,Keith,2844 Plymouth Drive,Newton,41583,1932-08-14,NULL,853-555-6043,0,0,NULL,0
298,Roundtree,Sarah,8958 Las Palmas,Merida,73444,1978-07-21,NULL,772-555-5250,0,0,NULL,0
299,Bollin,Lawrence,708 Bonifacio,Ladner,60216,1990-09-10,NULL,426-555-2426,0,0,NULL,0
300,Hopkins,Fred,7076 Terry Lynn Lane,Port Hammond,64846,1930-09-14,NULL,368-555-9262,0,0,NULL,0
301,Vicknair,Caroline,1736 Windsor Drive,Coronado,83880,1998-01-03,NULL,156-555-7326,0,0,NULL,0
302,McPhearson,Nancy,8358 St. Helena Drive,Marysville,80965,1941-06-04,NULL,122-555-3790,0,0,NULL,0
303,Albright,Anna,5927 Mt. Hood Circle,Fremont,66160,1964-02-22,NULL,172-555-4141,0,0,NULL,0
304,Thomas,Phyllis,2804 Boxer Blvd.,Albany,31145,1947-04-25,NULL,160-555-8233,0,0,NULL,0
305,Perko,Tina,628 Marina Lakes Drive,Langley,53471,1951-06-10,NULL,233-555-7212,0,0,NULL,0
306,McCarty,Jane,414 Joseph Ave,Langley,55586,1943-08-17,NULL,483-555-4590,0,0,NULL,0
307,Bent,Scot,8490 Longbrood Way,Sedro Woolley,45813,1976-10-10,NULL,579-555-2198,0,0,NULL,0
308,Chambers,Pat,8531 Bayter Court,Burlingame,14089,1933-03-12,NULL,191-555-1862,0,0,NULL,0
309,Bellifa,Stanley,6863 Shakespeare Dr,Sooke,87695,1953-06-05,NULL,310-555-7098,0,0,NULL,0
310,Johnson,Samuel,9813 Morgan Terr. Rd,San Andres,22133,1982-03-05,NULL,845-555-5391,0,0,NULL,0
311,Vrins,Janice,1055 Horseshoe Road,Pomona,43683,1985-07-19,NULL,677-555-9829,0,0,NULL,0
312,Mcdonald,Christinia,4259 Fenway,Downey,43282,1996-05-04,NULL,335-555-6751,0,0,NULL,0
313,Weldon,Ole,5754 Glenhaven Ave,Palo Alto,30993,1951-06-21,NULL,738-555-3901,0,0,NULL,0
314,Choin,Ruth,9212 Tupelo Drive,Everett,69462,1947-09-15,NULL,658-555-3108,0,0,NULL,0
315,Crow,Sharon,3618 Galveston Ct,Acapulco,49627,1933-11-12,NULL,184-555-7886,0,0,NULL,0
316,Avalos,Robert,9986 El Pintado,Tlaxiaco,54257,1975-07-13,NULL,127-555-5722,0,0,NULL,0
317,Jacobsen,Eric,1990 Guadalajara,Redmond,73291,1935-07-26,NULL,815-555-3786,0,0,NULL,0
318,Castro,Pamela,2515 Live Oak,Haney,44083,1992-11-09,NULL,120-555-3908,0,0,NULL,0
319,Caldwell,Sylvia,7427 Grove Way,Burien,29279,1977-04-24,NULL,831-555-9601,0,0,NULL,0
320,Reed,Russell,6960 Trees Drive,Mexico City,65232,1992-02-24,NULL,158-555-8351,0,0,NULL,0
321,Kelley,Victor,2128 Evelyn Court,Merida,16590,1970-03-18,NULL,892-555-3672,0,0,NULL,0
322,Taylor,Damon,1914 Creekside Dr.,Hidalgo,18704,1994-02-22,NULL,242-555-1051,0,0,NULL,0
323,Robinson,Rebecca,9991 El Pintado Road,Lemon Grove,35223,1989-12-12,NULL,689-555-4575,0,0,NULL,0
324,Thomsen,Andrea,32 Sun View Terrace,Ladner,35005,1978-12-11,NULL,301-555-4240,0,0,NULL,0
325,Baldwin,Douglas,1019 Mt. Davidson Court,Burien,10857,1960-11-01,NULL,420-555-9475,0,0,NULL,0
326,Yuhasz,Ian,1314 Skyline Dr.,Anacortes,44295,1963-08-10,NULL,955-555-7768,0,0,NULL,0
327,Carmody,Jovita,2555 Via Rosa,Royal Oak,92137,1958-09-18,NULL,436-555-6290,0,0,NULL,0
328,Gonzales,Lynn,5759 Benton Street,Oregon City,65444,1931-03-01,NULL,993-555-3211,0,0,NULL,0
329,Allen,Phyllis,7254 Buchanan Road,San Gabriel,79447,1988-12-15,NULL,497-555-9361,0,0,NULL,0
330,Caprio,Johnny,3369 Houston Ct.,Westminster,18917,1958-03-17,NULL,417-555-8568,0,0,NULL,0
331,Slaven,Lanna,5118 Boxwood Dr.,Mill Valley,71789,1976-02-12,NULL,843-555-4347,0,0,NULL,0
332,Ortiz,Fred,1487 Franklin Canyon Road,Palo Alto,37125,1980-06-10,NULL,786-555-2182,0,0,NULL,0
333,Beaver,John,6146 Holland Drive,Newport Beach,22746,1984-05-04,NULL,574-555-9247,0,0,NULL,0
334,Rhodes,Albert,2769 Edward Ave.,Orizaba,92537,1933-05-11,NULL,778-555-9368,0,0,NULL,0
335,Kaffer,Scott,7682 Alta Vista,Tacoma,77733,1950-06-24,NULL,590-555-6061,0,0,NULL,0
336,Bales,Jennifer,7214 Elliott Dr,Bellflower,14687,1955-09-12,NULL,271-555-1649,0,0,NULL,0
337,Stotka,Louis,2382 Wibur Ave.,Santa Anita,65044,1953-03-19,NULL,105-555-5971,0,0,NULL,0
338,Maynard,Sandra,2168 Terra Calitina,Bellingham,67158,1951-02-04,NULL,355-555-3349,0,0,NULL,0
339,Tuell,Gracia,246 Weatherly Way,Langley,83677,1978-08-19,NULL,690-555-4614,0,0,NULL,0
340,Burnett,Timothy,2942 Marina Road,Acapulco,25662,1941-07-26,NULL,963-555-9621,0,0,NULL,0
341,Haugh,James,1273 Deetmeadow Way,Olympia,83425,1955-03-14,NULL,182-555-5856,0,0,NULL,0
342,Moberly,Paula,4223 Las Trampas Road,La Mesa,93185,1990-07-20,NULL,716-555-4149,0,0,NULL,0
343,Meyer,Eric,2809 Via Montana,Colma,30868,1959-08-09,NULL,197-555-2671,0,0,NULL,0
344,Orona,Gloria,8669 Rotherham Dr.,Santa Anita,30467,1952-06-05,NULL,755-555-8592,0,0,NULL,0
345,Warmack,Ruth,165 Schenone Court,Burnaby,18178,1983-04-27,NULL,259-555-5742,0,0,NULL,0
346,Wall,Joanna,3623 Barquentine Court,Salem,82939,1985-03-27,NULL,178-555-4949,0,0,NULL,0
347,Appelbaum,Sabria,3963 Greentree Drive,Bellingham,36812,1965-09-19,NULL,844-555-4385,0,0,NULL,0
348,Kung,Jeffrey,7675 Moss Hollow Court,Sedro Woolley,41442,1943-12-25,NULL,898-555-4481,0,0,NULL,0
349,Wilson,Gloria,2335 Peabody Road,Guadalajara,60476,1979-08-16,NULL,448-555-7888,0,0,NULL,0
350,Tuffield,Phyllis,8957 Maureen Circle,Long Beach,57560,1948-02-10,NULL,652-555-8009,0,0,NULL,0
351,Ping,Patricia,6526 Edie Ct.,Tlaxiaco,42756,1939-02-04,NULL,463-555-4702,0,0,NULL,0
352,Shepard,David,3403 Meadowbrook,W. Linn,78709,1960-07-09,NULL,690-555-3452,0,0,NULL,0
353,Bailey,James,1227 Wesley Court,Richmond,30067,1932-01-24,NULL,525-555-7773,0,0,NULL,0
354,Chestnut,Susan,1013 Buchanan Rd,Yakima,32182,1962-07-06,NULL,114-555-8809,0,0,NULL,0
355,Toone,Delia,9090 Cristobal,Bremerton,22408,1951-09-18,NULL,210-555-6416,0,0,NULL,0
356,Armstrong,Thomas,9130 San Ramon Road,Mill Valley,89684,1946-06-23,NULL,483-555-2423,0,0,NULL,0
357,Billstrom,Mary,7462 Linden Land,Ladner,72364,1992-09-08,NULL,841-555-2316,0,0,NULL,0
358,Stotka,Robert,413 Rishell Ct,Sooke,31770,1989-10-11,NULL,236-555-5952,0,0,NULL,0
359,Johnson,Danielle,1654 Bonari Court,Imperial Beach,79612,1932-10-09,NULL,617-555-4473,0,0,NULL,0
360,Lepro,Bonnie,4858 Shannon Lane,La Mesa,79211,1969-08-13,NULL,275-555-1395,0,0,NULL,0
361,Elliott,Carol,6353 Dan Ysidro Court,Milwaukie,66922,1987-09-24,NULL,608-555-2777,0,0,NULL,0
362,Steelman,Shanay,9811 Toledo,Shawnee,63923,1962-08-05,NULL,288-555-7327,0,0,NULL,0
363,Adams,Frances,4217 Almond Avenue,San Gabriel,85556,1974-10-21,NULL,954-555-6763,0,0,NULL,0
364,Poorbaugh,Alma,586 Willow Pass Dr.,Glendale,90186,1985-10-24,NULL,896-555-4598,0,0,NULL,0
365,Hasty,Neal,5245 Fraga Court,Burlingame,10221,1983-02-13,NULL,685-555-2663,0,0,NULL,0
366,Betsekas,Steven,1867 Seville,National City,80012,1996-07-15,NULL,650-555-8127,0,0,NULL,0
367,Ziegler,Arvid,6780 Ware Ct.,Port Hammond,65208,1948-03-06,NULL,461-555-4820,0,0,NULL,0
368,Weyerhaeuser,Ann,6313 Collins Drive,Shawnee,21626,1932-05-09,NULL,688-555-3570,0,0,NULL,0
369,Robinson,Dorothy,1481 Near Ct.,Altadena,52519,1947-10-05,NULL,762-555-2548,0,0,NULL,0
370,Brunner,June,1267 Scenic Drive,Santa Monica,54634,1997-09-27,NULL,111-555-8927,0,0,NULL,0
371,Frazier,Judith,9344 Stony Hill Circle,Berkeley,71152,1961-11-21,NULL,208-555-6534,0,0,NULL,0
372,Rector,Michelle,9384 Jamie Way,Bellingham,39429,1987-04-23,NULL,480-555-2541,0,0,NULL,0
373,Caldwell,Mari,372 Canyon Creek Drive,Corvallis,94816,1937-07-16,NULL,951-555-4694,0,0,NULL,0
374,Gonzales,Linda,3322 Haven Hill Drive,Lynnwood,29255,1966-04-16,NULL,346-555-8329,0,0,NULL,0
375,Monitor,Alan,1908 San Jose Ave,Newton,43020,1941-11-11,NULL,727-555-6851,0,0,NULL,0
376,Lewin,Elsie,6358 Parkview Court,Lake Oswego,42620,1940-06-12,NULL,624-555-7430,0,0,NULL,0
377,Desalvo,Bev,7853 Millfield Place,Beverly Hills,30331,1966-07-02,NULL,127-555-4580,0,0,NULL,0
378,Alpuerto,Oscar,3968 Bonifacio,Spokane,95091,1989-07-15,NULL,708-555-9130,0,0,NULL,0
379,Marshall,Cecelia,5717 Shenandoah Drive,Fremont,48964,1963-06-28,NULL,474-555-8565,0,0,NULL,0
380,Bockenkamp,Gabriel,2086 Rotherham Dr.,Berkeley,79887,1936-02-02,NULL,416-555-6401,0,0,NULL,0
381,Kesterson,Alice,6745 Blue Ridge Drive,Glendale,98921,1978-05-26,NULL,204-555-4465,0,0,NULL,0
382,Alexander,J. Phillip,3368 Rainier Dr.,Richmond,69713,1953-06-25,NULL,757-555-1584,0,0,NULL,0
383,Mendoza,R. Morgan,8281 Rhoda Way,Novato,54909,1937-10-13,NULL,569-555-7276,0,0,NULL,0
384,Herrick,Pam,7813 Worth Ct.,Anacortes,90861,1953-09-13,NULL,796-555-6026,0,0,NULL,0
385,McCoy,James,5636 Barcelona,Langford,42219,1930-10-06,NULL,869-555-5005,0,0,NULL,0
386,Thoreson,Rossane,5423 Morengo Ct.,Langford,44334,1954-08-10,NULL,219-555-2384,0,0,NULL,0
387,Snowden,Victoria,845 Olive Ave,Walla Walla,34561,1950-07-28,NULL,315-555-8991,0,0,NULL,0
388,Blanton,Donald,3541 Corte Poquito,Arcadia,28375,1938-07-27,NULL,588-555-4998,0,0,NULL,0
389,Gibbens,Cornett,1872 Walnut Avenue,Santa Fe,84517,1990-07-17,NULL,946-555-4891,0,0,NULL,0
390,Alcorn,Paul,4822 Center Street,Fremont,18956,1993-03-26,NULL,580-555-3184,0,0,NULL,0
391,Miller,Virginia,6064 Madrid,Bellflower,40505,2000-07-18,NULL,722-555-7048,0,0,NULL,0
392,Campen,Henry,9268 Keller Ridge,Salem,90784,1961-09-17,NULL,619-555-7627,0,0,NULL,0
393,Coffman,Connie,764 Nahua,San Diego,78495,1949-07-03,NULL,123-555-4777,0,0,NULL,0
394,Bustamante,Jared,4222 San Jose Dr.,Concord,44256,1930-02-17,NULL,815-555-2586,0,0,NULL,0
395,Eldridge,Carla,8627 Laguna Street,San Diego,97128,1976-08-03,NULL,581-555-2022,0,0,NULL,0
396,Sipsy,Barbara,4996 Hillview Drive,National City,27594,1993-04-12,NULL,523-555-8858,0,0,NULL,0
397,Weimer,Dorothy,6999 Salem St.,San Andres,21793,1985-11-22,NULL,312-555-6922,0,0,NULL,0
398,Irwin,Richard,6277 Greenview Court,Lebanon,91585,1934-11-02,NULL,277-555-3386,0,0,NULL,0
399,Son,Alma,1191 Boxwood Dr.,Burbank,76780,1950-12-15,NULL,988-555-9079,0,0,NULL,0
400,Brandon,Cornelius,8067 Olympic Drive,Yakima,40026,1940-10-23,NULL,315-555-7829,0,0,NULL,0
401,Quintana,Monica,5890 Ardith Drive,Vancouver,64091,1949-07-14,NULL,389-555-6808,0,0,NULL,0
402,Colon,John,5677 William Reed Dr.,Guadalajara,66206,1935-03-15,NULL,639-555-4186,0,0,NULL,0
403,Barlow,Brenda,3754 Alray Drive,Oak Bay,82725,1963-09-03,NULL,735-555-1793,0,0,NULL,0
404,Adina,Ronald,3795 Tabora Drive,Woodland Hills,51001,1995-08-10,NULL,108-555-6800,0,0,NULL,0
405,Bohling,Michael,4782 Mt. Whitney Dr.,Bellflower,33682,1939-04-24,NULL,831-555-2749,0,0,NULL,0
406,Wheeler,Sam,2258 Pablo Neruda,West Covina,40827,1974-08-03,NULL,466-555-1042,0,0,NULL,0
407,Swearengin,Abraham,3499 Parkway Drive,Everett,88669,1943-09-20,NULL,847-555-8563,0,0,NULL,0
408,Givens,David,6703 Milburn Dr.,Santa Monica,61976,1936-07-16,NULL,505-555-5484,0,0,NULL,0
409,Beanston,Glenna,8198 Mt. Whitney Dr.,La Jolla,92873,1968-05-11,NULL,908-555-2634,0,0,NULL,0
410,Bruno,Dirk,4313 Camby Rd.,Sooke,32342,1970-04-10,NULL,828-555-1842,0,0,NULL,0
411,Berger,Alexander,6062 Mota Dr.,Redmond,85214,1949-10-02,NULL,354-555-6620,0,0,NULL,0
412,Sultan,Marcia,2431 Santa Lucia Dr.,Portland,17137,1980-05-22,NULL,297-555-4456,0,0,NULL,0
413,Svoboda,Martin,7090 C. Mount Hood,Santa Cruz,36171,1946-11-13,NULL,985-555-2520,0,0,NULL,0
414,Tullao,Mary,3713 Rollingwood Dr.,Vancouver,69633,1997-08-18,NULL,950-555-7984,0,0,NULL,0
415,Hernandez,Irene,8626 Lillian Dr,Langley,91158,1976-06-28,NULL,101-555-8334,0,0,NULL,0
416,Wilkie,Jay Saxema,8158 Ahwanee Lane,Langford,28112,1997-11-06,NULL,989-555-3427,0,0,NULL,0
417,Lunt,Sean,3326 Indianhead Ct.,West Covina,78469,1968-05-21,NULL,274-555-4666,0,0,NULL,0
418,Fulton,Paul,3112 Gilardy Dr.,Tlaxiaco,80584,1998-11-03,NULL,524-555-2044,0,0,NULL,0
419,Dillon,Rudolph,1190 Hill Top Rd.,Concord,97102,1988-02-15,NULL,620-555-8651,0,0,NULL,0
420,Miller,Matthew,3886 Delta View Ln.,Walla Walla,65379,1982-09-20,NULL,232-555-8316,0,0,NULL,0
421,Stern,Vassar,2217 Pueblo Dr.,Oakland,21767,1970-05-16,NULL,351-555-4551,0,0,NULL,0
422,Suffin,Ruth,5167 Condor Place,Albany,55205,1967-06-19,NULL,886-555-2844,0,0,NULL,0
423,Cleary,Kristine,3753 Forest Way,Burnaby,76754,1968-02-06,NULL,367-555-1366,0,0,NULL,0
424,Homax,Jaunita,6957 Corte Poquito,West Covina,76354,1935-11-10,NULL,924-555-7287,0,0,NULL,0
425,Adams,Margaret,8452 Dewing Avenue,San Carlos,64065,1999-05-02,NULL,428-555-4437,0,0,NULL,0
426,Zubaty,Carla,4567 Shannon Lane,Edmonds,81086,1963-12-26,NULL,348-555-3644,0,0,NULL,0
427,Khan,Tammy,6316 Damascus Loop,Tlaxiaco,34959,1974-03-15,NULL,774-555-8423,0,0,NULL,0
428,Brinkd,David,2685 Keith Court,Colma,39589,1985-03-18,NULL,717-555-6258,0,0,NULL,0
429,Clark,James,7344 Maureen Lane,Altadena,58623,1983-06-07,NULL,195-555-4898,0,0,NULL,0
430,Dennis,Helen,3967 High Street,Spokane,55707,1996-11-09,NULL,160-555-1362,0,0,NULL,0
431,Brumfield,Eric,1536 Camino Verde Ct.,San Jose,40903,1949-07-27,NULL,211-555-1712,0,0,NULL,0
432,Sanchez,Madalena,8412 Jorge,Lynnwood,76856,1932-09-03,NULL,199-555-5805,0,0,NULL,0
433,Suess,Gary,6235 Bayview Cr,Oak Bay,28214,1947-03-26,NULL,272-555-4783,0,0,NULL,0
434,Trach,Glenn,6022 La Salle Ct.,Oak Bay,30329,1939-05-05,NULL,522-555-2162,0,0,NULL,0
435,White,Cynthia,5346 Clayburn Road,Olympia,20555,1961-04-15,NULL,618-555-8769,0,0,NULL,0
436,Brian,Walter,5386 Salvio St.,Long Beach,87831,1987-08-17,NULL,230-555-8433,0,0,NULL,0
437,Trujillo,Christie,3718 Loma Linda,Shawnee,70511,1937-11-10,NULL,349-555-4669,0,0,NULL,0
438,Alameda,Lili,6668 Mazatlan,Mexico City,49504,1966-08-10,NULL,884-555-2962,0,0,NULL,0
439,Fox,Dorothy,7909 Yorba Linda,Salem,26499,1941-04-05,NULL,365-555-1483,0,0,NULL,0
440,Gallagher,Aldeen,1114 R St.,Ballard,26099,1940-10-07,NULL,922-555-7405,0,0,NULL,0
441,Myer,Dorothy,2609 Amarillo,Guadalajara,13810,1966-11-23,NULL,426-555-4555,0,0,NULL,0
442,Byrnes,David,6067 Mt. Diablo St.,Torrance,44494,1974-06-01,NULL,460-555-5943,0,0,NULL,0
443,Ryan,Justine,473 Akyn Rock Drive,Guadalajara,24659,1947-05-14,NULL,887-555-1721,0,0,NULL,0
444,Chand,Forrest,6841 Curletto Dr.,Victoria,29290,1936-06-23,NULL,829-555-8557,0,0,NULL,0
445,Vanderkamp,Margaret,8844 Fitzpatrick Drive,Cliffside,48324,1966-06-09,NULL,618-555-6621,0,0,NULL,0
446,Carroll,Rosmarie,8122 Cincerto Circle,Woodburn,19116,1941-07-08,NULL,822-555-6743,0,0,NULL,0
447,Contreras,Dorothy,3036 W. Cypress Road,Altadena,43124,1996-11-23,NULL,633-555-3436,0,0,NULL,0
448,Cantoni,Joseph,2569 La Orinda Pl.,Puyallup,40265,1953-02-07,NULL,860-555-2186,0,0,NULL,0
449,Reed,Celine,7736 Sunnybrook Drive,Mexico City,90621,1988-11-16,NULL,695-555-6507,0,0,NULL,0
450,Peterson,Glin,7522 Santa Ana Drive,Mexico City,92736,1942-10-20,NULL,945-555-3885,0,0,NULL,0
451,Osborn,Stephen,5600 Star Tree Court,Ladner,10256,1938-08-11,NULL,141-555-1493,0,0,NULL,0
452,Graham.,Lowell,5640 Indianhead Way,Tlaxiaco,77531,1938-11-21,NULL,653-555-1157,0,0,NULL,0
453,Shaddy,Jamie,6627 Camelback Ct.,Coronado,33920,1990-11-11,NULL,771-555-6393,0,0,NULL,0
454,Haemon,Hattie,6922 Hamlet,Tacoma,67358,1981-04-09,NULL,996-555-5260,0,0,NULL,0
455,Krow,Jame,8163 S. Forest Hill,Shawnee,16200,1988-08-01,NULL,477-555-3782,0,0,NULL,0
456,Belli,Shane,1368 Palms Drive,Renton,88506,1949-10-27,NULL,135-555-9703,0,0,NULL,0
457,Porter,Ethel,2863 Polk Street,Torrance,35114,1949-11-24,NULL,539-555-6853,0,0,NULL,0
458,Lesko,Gloria,8977 Woodhaven Lane,Ladner,41979,1989-03-27,NULL,458-555-6060,0,0,NULL,0
459,Worland,Michael,727 Pheasant Ct.,Burlingame,20239,1994-09-10,NULL,885-555-1839,0,0,NULL,0
460,Torre,Alvin,7095 Thames Drive,Concord,51162,1941-05-19,NULL,827-555-8675,0,0,NULL,0
461,Ramos,Susan,1755 Winton Drive,Lake Oswego,70195,1933-01-02,NULL,616-555-6739,0,0,NULL,0
462,Christie,Jill,8377 St. Raphael Drive,La Cruz,40988,1952-02-10,NULL,820-555-6860,0,0,NULL,0
463,Zocchi,Juanita,3290 Las Palmas,Yakima,26183,1981-05-06,NULL,631-555-3553,0,0,NULL,0
464,Altamirano,Sandra,8757 Keith Court,Seattle,62136,1958-11-04,NULL,858-555-2303,0,0,NULL,0
465,Benson,Edna,3925 Boyd,Corvallis,13494,1967-09-21,NULL,692-555-6625,0,0,NULL,0
466,Deborde,Alexander,3711 Amargosa Drive,Glendale,15609,1953-04-22,NULL,155-555-6263,0,0,NULL,0
